16063,66,642554
16064,-54,614446
16065,32,153528
16066,-47,668472
16067,81,1137228
16068,-26,198042
16069,109,648210
16070,-52,1559520
16071,36,721665
16072,-75,1374763
16073,28,211072
16074,-28,391045
16075,31,570791
16076,-67,939664
16077,34,438850
16078,-24,272144
16079,29,273006
16080,-26,158664
16081,76,1100836
16082,-28,817952
16083,54,1640425
16084,-25,1239379
16085,87,1785084
16086,-30,497660
16087,29,315632
16088,-118,2500083
16089,29,256983
16090,-22,209642
16091,30,462460
16092,-58,867195
16093,46,342575
16094,-36,4206424
16095,41,866047
16096,-85,2211257
16097,23,426267
16098,-22,825435
16099,46,1421454
16100,-90,3079089
16101,22,376707
16102,-93,1421032
16103,47,1189718
16104,-47,1612000
16105,24,537463
16106,-23,131389
16107,34,453507
16108,-78,1717641
16109,27,493500
16110,-27,456342
16111,57,2044293
16112,-44,433617
16113,43,731103
16114,-122,1830857
16115,78,758160
16116,-54,259372
16117,39,58276
16118,-22,57144
16119,34,217841
16120,-89,510495
16121,38,214980
16122,-30,314464
16123,83,311556
16124,-41,187715
16125,37,156285
16126,-28,82344
16127,40,103776
16128,-34,62152
16129,28,101979
16130,-31,200333
16131,69,657832
16132,-68,851578
16133,24,148006
16134,-56,921471
16135,47,280524
16136,-31,255630
16137,47,643781
16138,-78,702813
16139,52,813781
16140,-88,1755626
16141,22,175174
16142,-29,471978
16143,33,518166
16144,-21,221056
16145,26,314348
16146,-35,452340
16147,62,1133584
16148,-22,136262
16149,33,267966
16150,-59,742500
16151,66,2727218
16152,-45,767764
16153,22,397218
16154,-21,255461
16155,22,169339
16156,-57,1635846
16157,23,81240
16158,-58,736719
16159,37,397050
16160,-22,98313
16161,33,228828
16162,-32,196338
16163,21,103392
16164,-23,73164
16165,28,521110
16166,-35,262826
16167,151,2306924
16168,-28,1520953
16169,23,98297
16170,-33,669408
16171,48,936342
16172,-81,1757564
16173,36,663686
16174,-24,190925
16175,50,2665225
16176,-49,1953254
16177,30,2086800
16178,-146,2780622
16179,62,856503
16180,-99,979171
16181,53,1028750
16182,-26,598749
16183,31,848943
16184,-43,764058
16185,103,2031000
16186,-23,219600
16187,33,631852
16188,-35,562048
16189,23,350000
16190,-31,851188
16191,59,258187
16192,-97,523125
16193,58,320000
16194,-30,98200
16195,37,82231
16196,-62,410981
16197,26,70662
16198,-24,28646
16199,77,410704
16200,-43,184452
16201,33,49624
16202,-107,24640
16203,42,35728
16204,-31,23472
16205,156,208826
16206,-128,33976
16207,39,102402
16208,-41,196416
16209,24,99039
16210,-66,316657
16211,64,879344
16212,-27,244284
16213,21,53760
16214,-43,317764
16215,41,166424
16216,-41,358434
16217,24,221334
16218,-71,386544
16219,26,150456
16220,-33,101146
16221,41,342422
16222,-47,916303
16223,34,121589
16224,-27,102768
16225,48,164540
16226,-31,210226
16227,117,1342365
16228,-26,343641
16229,65,859995
16230,-57,818229
16231,21,102208
16232,-30,194264
16233,94,688365
16234,-84,1587339
16235,22,282756
16236,-49,848844
16237,37,835315
16238,-36,202676
16239,39,202809
16240,-28,144200
16241,40,292852
16242,-49,1093319
16243,79,1348642
16244,-65,1233443
16245,69,1428856
16246,-40,315888
16247,96,797500
16248,-21,180190
16249,25,1187824
16250,-35,2517392
16251,98,2105692
16252,-25,593707
16253,64,4682051
16254,-41,1220334
16255,42,2290500
16256,-23,892495
16257,32,1448824
16258,-88,6419359
16259,40,303822
16260,-21,100320
16261,135,3409416
16262,-33,319284
16263,67,739492
16264,-55,1832708
16265,22,352565
16266,-31,499767
16267,50,850598
16268,-32,741850
16269,39,1599135
16270,-63,1232857
16271,58,1181629
16272,-23,391709
16273,68,1277070
16274,-26,689599
16275,22,740001
16276,-63,1974605
16277,50,1541757
16278,-21,63958
16279,30,1276821
16280,-107,4473446
16281,45,695013
16282,-32,391540
16283,87,4156184
16284,-32,276669
16285,28,208095
16286,-40,755034
16287,34,977172
16288,-36,923868
16289,41,1294848
16290,-26,806880
16291,83,4811636
16292,-32,1184590
16293,34,721210
16294,-40,5598592
16295,41,2625652
16296,-24,1747842
16297,50,1404282
16298,-57,1176962
16299,25,164740
16300,-51,1381932
16301,26,336184
16302,-69,817913
16303,22,286977
16304,-22,316803
16305,28,222515
16306,-71,2369605
16307,33,548337
16308,-25,375000
16309,37,1267890
16310,-51,3258570
16311,81,3023535
16312,-44,550005
16313,47,9945
16314,-119,24180
16315,127,144967
16316,-24,25201
16317,70,38515
16318,-42,21996
16319,64,170750
16320,-96,300501
16321,45,93145
16322,-45,86882
16323,52,156718
16324,-47,138624
16325,41,172896
16326,-40,24300
16327,30,75444
16328,-70,339718
16329,83,384497
16330,-37,265049
16331,137,1172168
16332,-53,617836
16333,105,1784023
16334,-88,1412627
16335,43,2829018
16336,-24,886704
16337,72,4318296
16338,-31,711554
16339,47,3393196
16340,-21,2243976
16341,35,1675844
16342,-56,7090780
16343,47,2004282
16344,-25,1644698
16345,22,97023
16346,-108,1123753
16347,50,494727
16348,-35,163167
16349,34,261447
16350,-41,380373
16351,34,235050
16352,-65,198130
16353,28,210500
16354,-30,137100
16355,40,454500
16356,-118,1249038
16357,53,571306
16358,-27,322688
16359,24,215174
16360,-73,544008
16361,66,1178686
16362,-24,279990
16363,22,459624
16364,-59,730766
16365,64,863839
16366,-40,650763
16367,25,255018
16368,-61,435000
16369,25,232500
16370,-37,201450
16371,31,227354
16372,-23,249806
16373,62,1259470
16374,-27,241768
16375,40,154692
16376,-31,415213
16377,23,67013
16378,-29,284484
16379,54,635478
16380,-22,421112
16381,26,600092
16382,-51,432776
16383,40,381128
16384,-27,327274
16385,24,171492
16386,-82,1581432
16387,36,566892
16388,-31,212289
16389,38,259713
16390,-59,761562
16391,42,283580
16392,-26,185466
16393,60,273964
16394,-43,382664
16395,23,56720
16396,-212,1068048
16397,24,1618568
16398,-87,2040999
16399,54,399407
16400,-22,32145
16401,52,1002585
16402,-33,742528
16403,22,222564
16404,-39,983272
16405,49,1452500
16406,-44,864999
16407,37,1354001
16408,-28,748726
16409,56,2545452
16410,-88,4066356
16411,32,318316
16412,-39,588577
16413,82,4094723
16414,-42,1714266
16415,84,1721459
16416,-100,605100
16417,36,176025
16418,-53,79591
16419,33,61653
16420,-25,245186
16421,22,48826
16422,-25,62387
16423,46,383247
16424,-97,1285485
16425,36,298449
16426,-33,198212
16427,37,155392
16428,-76,687597
16429,41,168975
16430,-36,296285
16431,38,651169
16432,-23,262671
16433,46,921870
16434,-38,701025
16435,23,250230
16436,-28,478746
16437,30,303636
16438,-54,939539
16439,26,1164829
16440,-85,1341600
16441,33,570398
16442,-21,350002
16443,21,187884
16444,-22,420924
16445,44,324192
16446,-56,1818168
16447,31,264709
16448,-25,326751
16449,69,1310162
16450,-45,384138
16451,52,499212
16452,-74,1416930
16453,30,709970
16454,-86,1270104
16455,60,865425
16456,-22,219115
16457,25,277770
16458,-59,382422
16459,25,37578
16460,-51,444532
16461,61,1994297
16462,-32,2223546
16463,107,3095861
16464,-27,2137864
16465,32,2956362
16466,-64,8986365
16467,45,5228822
16468,-27,456396
16469,55,156598
16470,-58,499534
16471,22,189221
16472,-32,130992
16473,47,189800
16474,-46,464344
16475,46,554292
16476,-25,93954
16477,27,176958
16478,-23,25452
16479,23,279733
16480,-30,442811
16481,31,753094
16482,-63,1203428
16483,21,392574
16484,-99,1966716
16485,21,96534
16486,-25,195546
16487,43,1969204
16488,-30,307256
16489,40,1103406
16490,-24,96669
16491,71,3438669
16492,-65,4006800
16493,34,1275033
16494,-47,990447
16495,202,4044289
16496,-29,1997315
16497,22,477342
16498,-28,424530
16499,24,196524
16500,-52,881172
16501,34,621682
16502,-44,1241592
16503,21,795558
16504,-82,2000000
16505,92,5435000
16506,-25,338332
16507,25,298668
16508,-49,1981332
16509,57,2728668
16510,-27,2559692
16511,60,2834820
16512,-56,992956
16513,30,100527
16514,-40,321741
16515,24,61024
16516,-53,308932
16517,41,822592
16518,-25,178573
16519,31,309143
16520,-44,190375
16521,59,807625
16522,-24,281875
16523,30,433125
16524,-27,1056816
16525,32,947910
16526,-43,673836
16527,66,1043573
16528,-35,1468345
16529,117,8187370
16530,-27,881150
16531,56,2661000
16532,-71,1476945
16533,124,5664055
16534,-28,1850666
16535,26,3936184
16536,-24,4108058
16537,87,12339492
16538,-21,85600
16539,22,365658
16540,-32,302342
16541,24,473142
16542,-43,1026029
16543,23,580829
16544,-30,737125
16545,57,1755795
16546,-26,2984153
16547,39,2273927
16548,-46,4269000
16549,74,3682150
16550,-39,3453849
16551,38,1215001
16552,-62,7952500
16553,54,19280829
16554,-48,1955871
16555,57,8902800
16556,-159,21472284
16557,35,7188750
16558,-23,403974
16559,46,547276
16560,-68,4224615
16561,45,4145385
16562,-24,3078570
16563,77,2171430
16564,-44,2491250
16565,31,2368746
16566,-21,1493754
16567,131,11420916
16568,-35,8899044
16569,115,11299290
16570,-27,2202690
16571,33,3169955
16572,-43,916635
16573,75,12483220
16574,-70,8925190
16575,27,6722310
16576,-47,14730000
16577,35,1299120
16578,-36,1534212
16579,34,2123588
16580,-37,8208790
16581,28,3466290
16582,-95,4450881
16583,45,465009
16584,-32,897564
16585,26,437046
16586,-106,23872500
16587,32,1864284
16588,-67,1068091
16589,23,559973
16590,-23,467652
16591,32,734000
16592,-69,2186587
16593,138,7765413
16594,-387,3687998
16595,37,747000
16596,-107,1175250
16597,21,521022
16598,-27,128604
16599,45,444122
16600,-28,944002
16601,22,403500
16602,-24,496496
16603,51,1188632
16604,-44,1740412
16605,25,1106960
16606,-25,932000
16607,29,1648000
16608,-70,2320514
16609,30,581304
16610,-39,1768182
16611,54,3011535
16612,-63,3531465
16613,32,1058250
16614,-66,611390
16615,31,206446
16616,-61,454629
16617,74,471765
16618,-84,596868
16619,66,1055152
16620,-61,1296500
16621,33,461805
16622,-92,1266603
16623,29,269127
16624,-23,331797
16625,53,1324848
16626,-27,1421820
16627,22,104000
16628,-22,340000
16629,27,864000
16630,-21,216000
16631,93,2664750
16632,-31,512850
16633,31,1642032
16634,-50,800368
16635,48,1002944
16636,-89,2548056
16637,23,329198
16638,-30,861018
16639,135,1488784
16640,-21,135675
16641,107,2378182
16642,-128,7220615
16643,28,1098528
16644,-68,1546952
16645,30,1687048
16646,-21,1164000
16647,25,1180000
16648,-22,1603472
16649,23,647436
16650,-25,961720
16651,21,417372
16652,-26,800000
16653,103,2658000
16654,-21,1002000
16655,45,974000
16656,-31,577600
16657,28,1249650
16658,-25,414010
16659,42,101684
16660,-39,523044
16661,39,144012
16662,-83,1531110
16663,21,199330
16664,-50,1070546
16665,84,1330014
16666,-79,1595482
16667,39,1012373
16668,-33,626364
16669,28,243631
16670,-76,1479150
16671,32,1463877
16672,-24,213401
16673,48,1342722
16674,-36,1126800
16675,89,1845200
16676,-30,776587
16677,67,1013549
16678,-47,1339864
16679,22,253500
16680,-41,824316
16681,27,561034
16682,-46,398435
16683,53,747801
16684,-27,154245
16685,44,294084
16686,-33,309249
16687,24,255064
16688,-129,847035
16689,38,2438927
16690,-99,3849471
16691,47,755529
16692,-29,219000
16693,34,1242314
16694,-136,5825296
16695,48,3392022
16696,-24,510003
16697,21,743506
16698,-73,2331947
16699,21,374544
16700,-28,528498
16701,55,1031070
16702,-26,818458
16703,26,793342
16704,-30,813570
16705,50,1120255
16706,-36,274065
16707,60,686196
16708,-27,31396
16709,37,263854
16710,-42,756773
16711,27,346891
16712,-21,203427
16713,59,615235
16714,-64,1424634
16715,64,1040949
16716,-37,464418
16717,61,627336
16718,-34,627201
16719,27,408798
16720,-73,2824545
16721,50,569109
16722,-70,2652662
16723,21,953686
16724,-35,1395480
16725,33,98520
16726,-28,31704
16727,36,442032
16728,-22,74332
16729,31,362068
16730,-129,2716213
16731,100,2208879
16732,-51,794772
16733,46,443135
16734,-255,84271
16735,31,379140
16736,-27,479445
16737,38,900254
16738,-83,931765
16739,78,1072416
16740,-34,82520
16741,28,167332
16742,-31,132701
16743,28,165351
16744,-49,309664
16745,26,297888
16746,-87,781532
16747,23,225466
16748,-34,245454
16749,30,217092
16750,-87,756608
16751,35,468020
16752,-41,386873
16753,26,90783
16754,-31,237821
16755,23,58379
16756,-35,300182
16757,39,395834
16758,-23,157146
16759,28,321604
16760,-31,328350
16761,71,1292400
16762,-78,1407471
16763,44,952404
16764,-27,204921
16765,41,217704
16766,-24,203346
16767,49,1298820
16768,-39,194190
16769,46,1405294
16770,-34,1003850
16771,23,372000
16772,-29,345090
16773,48,1339269
16774,-59,2676141
16775,84,3103704
16776,-26,738492
16777,27,407008
16778,-27,71096
16779,109,570512
16780,-29,92188
16781,56,505500
16782,-38,309000
16783,23,315876
16784,-44,527457
16785,56,287179
16786,-22,75802
16787,21,217318
16788,-38,102702
16789,94,892122
16790,-30,475660
16791,60,647384
16792,-85,1691000
16793,36,1173940
16794,-68,1773180
16795,25,285596
16796,-45,1264014
16797,25,540241
16798,-132,2040529
16799,40,330905
16800,-82,814440
16801,62,836655
16802,-58,911070
16803,34,141266
16804,-28,175664
16805,29,243200
16806,-62,871794
16807,99,947907
16808,-82,786327
16809,46,457212
16810,-96,1159560
16811,94,585000
16812,-37,313284
16813,63,243060
16814,-41,245284
16815,29,156638
16816,-55,250734
16817,209,1469000
16818,-50,2200276
16819,36,259922
16820,-50,156746
16821,64,1044933
16822,-22,748408
16823,33,954285
16824,-47,2935715
16825,26,1055715
16826,-74,3164000
16827,24,258000
16828,-47,1420282
16829,22,679253
16830,-80,1302247
16831,93,3767468
16832,-25,1255808
16833,86,829390
16834,-41,30735
16835,84,205617
16836,-64,199504
16837,40,111980
16838,-42,260706
16839,28,162750
16840,-41,246372
16841,29,56792
16842,-43,259084
16843,25,396324
16844,-68,258231
16845,24,320907
16846,-44,337721
16847,47,284329
16848,-56,435870
16849,61,258514
16850,-46,94300
16851,21,24752
16852,-50,263678
16853,25,46140
16854,-51,203358
16855,46,211765
16856,-21,96923
16857,29,90512
16858,-23,93352
16859,42,375336
16860,-108,885424
16861,37,135701
16862,-35,343535
16863,55,506890
16864,-44,613950
16865,54,417363
16866,-60,431279
16867,32,350170
16868,-116,2071688
16869,32,247000
16870,-26,146046
16871,103,1170768
16872,-25,170484
16873,64,1454837
16874,-42,879865
16875,25,310884
16876,-30,168516
16877,24,679477
16878,-77,1360373
16879,65,915000
16880,-51,1112385
16881,35,331365
16882,-81,1522056
16883,21,120444
16884,-33,541590
16885,52,389729
16886,-40,714269
16887,28,313574
16888,-43,517713
16889,35,146250
16890,-41,333375
16891,23,262150
16892,-63,577632
16893,22,166802
16894,-41,189408
16895,24,183642
16896,-82,785252
16897,35,145654
16898,-100,45456
16899,44,376362
16900,-40,708638
16901,43,461150
16902,-29,220250
16903,70,1293600
16904,-30,391427
16905,53,494450
16906,-28,197123
16907,26,422625
16908,-27,195711
16909,38,378664
16910,-21,200000
16911,51,467628
16912,-28,552372
16913,71,645000
16914,-69,1359375
16915,22,173270
16916,-21,949855
16917,28,1351065
16918,-68,2385105
16919,42,858330
16920,-41,1586000
16921,56,425842
16922,-30,188378
16923,48,858821
16924,-35,1171587
16925,23,271372
16926,-37,1478220
16927,22,223585
16928,-23,118195
16929,23,581712
16930,-22,321488
16931,79,1505428
16932,-37,535196
16933,26,727176
16934,-30,426945
16935,27,746055
16936,-40,336442
16937,73,1581054
16938,-79,587984
16939,29,271446
16940,-66,550068
16941,48,390006
16942,-37,347000
16943,48,274815
16944,-54,293185
16945,80,1062840
16946,-34,393704
16947,29,155616
16948,-122,1280692
16949,62,696700
16950,-35,318448
16951,22,64267
16952,-37,482322
16953,73,578211
16954,-26,149000
16955,51,744862
16956,-88,1957780
16957,24,380063
16958,-33,337594
16959,33,346833
16960,-27,480068
16961,35,575000
16962,-66,622314
16963,22,244936
16964,-81,1940750
16965,32,576330
16966,-23,77520
16967,80,564646
16968,-33,164596
16969,36,249887
16970,-28,160725
16971,44,533700
16972,-31,482596
16973,36,208512
16974,-49,1000784
16975,26,138704
16976,-65,1041662
16977,168,1022288
16978,-23,77802
16979,50,155961
16980,-23,54105
16981,23,50904
16982,-30,25458
16983,28,211815
16984,-52,259233
16985,35,162180
16986,-149,547936
16987,41,206697
16988,-54,525843
16989,44,684542
16990,-26,569748
16991,50,1338826
16992,-52,409088
16993,39,135894
16994,-26,96186
16995,21,88538
16996,-27,143626
16997,59,746668
16998,-22,468224
16999,23,397230
17000,-35,774546
17001,26,1007135
17002,-24,215713
17003,82,1523029
17004,-25,337685
17005,73,1730554
17006,-29,665878
17007,84,2516671
17008,-30,613332
17009,28,852853
17010,-43,1766380
17011,27,337432
17012,-21,274623
17013,98,4110875
17014,-50,1528704
17015,28,1133612
17016,-28,313524
17017,24,754222
17018,-41,862283
17019,93,808823
17020,-48,562765
17021,27,180269
17022,-71,609158
17023,26,199480
17024,-54,389476
17025,23,174580
17026,-41,478684
17027,51,225060
17028,-77,998760
17029,41,819344
17030,-66,723132
17031,31,92626
17032,-77,1341909
17033,95,1744761
17034,-75,966660
17035,31,179097
17036,-66,1132285
17037,48,279138
17038,-25,454184
17039,39,278460
17040,-32,318147
17041,44,323697
17042,-46,699000
17043,21,378218
17044,-29,142582
17045,62,1018057
17046,-93,1045268
17047,32,260961
17048,-43,445258
17049,124,1180634
17050,-39,258147
17051,60,668875
17052,-47,843400
17053,107,1133056
17054,-44,190682
17055,35,393469
17056,-43,254893
17057,63,224500
17058,-33,266688
17059,27,438667
17060,-21,153819
17061,57,32728
17062,-54,2144388
17063,63,1360329
17064,-31,99332
17065,65,864001
17066,-49,886938
17067,65,1329250
17068,-34,775328
17069,28,366822
17070,-25,751875
17071,24,227125
17072,-61,3385997
17073,28,1332003
17074,-55,3158925
17075,34,2899075
17076,-45,2391200
17077,77,2706300
17078,-50,1065824
17079,43,1346860
17080,-29,144479
17081,25,62289
17082,-35,171226
17083,42,115250
17084,-66,850117
17085,33,230455
17086,-21,129950
17087,31,92190
17088,-46,95089
17089,36,406511
17090,-59,495975
17091,31,400155
17092,-68,579762
17093,25,144366
17094,-34,181728
17095,37,217409
17096,-21,223555
17097,37,251810
17098,-35,221250
17099,42,266245
17100,-64,734805
17101,63,581862
17102,-48,409338
17103,26,134000
17104,-30,146362
17105,39,180778
17106,-94,1264028
17107,22,324709
17108,-30,208712
17109,33,596121
17110,-25,244578
17111,30,149152
17112,-61,1179556
17113,24,318859
17114,-48,932145
17115,39,631359
17116,-126,2196711
17117,41,163594
17118,-50,439046
17119,40,168132
17120,-38,119094
17121,21,30576
17122,-29,98808
17123,40,322120
17124,-55,511770
17125,31,154190
17126,-37,229596
17127,35,124444
17128,-109,331013
17129,56,209835
17130,-90,346208
17131,73,453874
17132,-23,62862
17133,35,154424
17134,-30,222844
17135,28,54820
17136,-31,56180
17137,41,449640
17138,-59,337125
17139,73,289902
17140,-35,189001
17141,53,268142
17142,-39,193022
17143,24,48314
17144,-60,390299
17145,45,282387
17146,-90,546828
17147,45,249765
17148,-32,124065
17149,113,305010
17150,-25,456285
17151,45,742715
17152,-42,520543
17153,55,1519457
17154,-67,1480871
17155,30,337629
17156,-25,200248
17157,36,682252
17158,-122,1657932
17159,38,339290
17160,-25,199198
17161,35,287358
17162,-24,305064
17163,61,811158
17164,-55,525000
17165,44,883330
17166,-53,785948
17167,21,626872
17168,-36,925278
17169,36,575707
17170,-72,1785953
17171,34,273338
17172,-25,844161
17173,24,123363
17174,-23,137466
17175,41,400584
17176,-29,312696
17177,51,1066014
17178,-28,380850
17179,64,1093440
17180,-21,336600
17181,34,825672
17182,-38,615048
17183,65,1886430
17184,-35,634506
17185,27,677994
17186,-26,591474
17187,25,580131
17188,-114,1091961
17189,52,252892
17190,-74,749792
17191,21,63924
17192,-54,71544
17193,28,84156
17194,-23,205956
17195,53,171720
17196,-40,239199
17197,159,829135
17198,-24,153526
17199,143,503677
17200,-23,79904
17201,29,99151
17202,-49,151893
17203,54,228715
17204,-30,151160
17205,38,202590
17206,-58,505050
17207,23,83200
17208,-42,158000
17209,37,196035
17210,-36,163291
17211,36,490124
17212,-74,574095
17213,40,216967
17214,-43,432488
17215,74,492876
17216,-34,305212
17217,53,678910
17218,-65,654607
17219,41,432530
17220,-25,95185
17221,43,153180
17222,-25,381636
17223,59,575925
17224,-35,272643
17225,27,136796
17226,-42,271000
17227,29,207405
17228,-40,271595
17229,75,638012
17230,-22,33484
17231,50,686516
17232,-24,331988
17233,23,206906
17234,-22,31844
17235,24,227318
17236,-50,622192
17237,41,826569
17238,-40,184487
17239,21,259089
17240,-22,215895
17241,42,323200
17242,-36,226000
17243,40,859000
17244,-30,266428
17245,77,2251901
17246,-112,1297870
17247,23,141641
17248,-24,90872
17249,44,233788
17250,-29,194844
17251,22,106884
17252,-49,176064
17253,33,163974
17254,-196,311594
17255,27,167136
17256,-25,255634
17257,64,1918182
17258,-32,533964
17259,22,181356
17260,-44,488065
17261,61,325311
17262,-82,573488
17263,21,109950
17264,-30,300162
17265,29,213243
17266,-26,202929
17267,30,216984
17268,-30,85772
17269,45,335710
17270,-39,573859
17271,25,203531
17272,-85,562860
17273,25,152526
17274,-30,272676
17275,24,90303
17276,-36,510840
17277,45,215167
17278,-26,259088
17279,38,940400
17280,-56,815155
17281,46,382845
17282,-61,2027000
17283,23,246526
17284,-38,588462
17285,29,131053
17286,-49,525619
17287,66,1034381
17288,-38,570959
17289,45,877995
17290,-24,1425295
17291,31,567566
17292,-61,1044028
17293,39,1303456
17294,-90,2209660
17295,26,140482
17296,-109,1016876
17297,65,470332
17298,-27,313478
17299,29,266100
17300,-40,581054
17301,24,112678
17302,-73,608490
17303,114,491760
17304,-60,160096
17305,64,168081
17306,-27,27424
17307,39,134255
17308,-23,18894
17309,30,62760
17310,-37,255464
17311,21,103512
17312,-98,556824
17313,70,207240
17314,-21,81336
17315,39,150204
17316,-64,208351
17317,48,94117
17318,-24,31538
17319,59,350184
17320,-40,381314
17321,57,217782
17322,-47,130710
17323,36,380024
17324,-35,275776
17325,30,272270
17326,-71,622584
17327,25,32700
17328,-36,278380
17329,25,159072
17330,-35,266180
17331,47,254742
17332,-32,146311
17333,26,179445
17334,-21,124347
17335,43,155280
17336,-28,38877
17337,31,406788
17338,-48,505888
17339,32,323396
17340,-62,440264
17341,31,220784
17342,-36,386852
17343,36,317273
17344,-101,924283
17345,24,174648
17346,-59,486900
17347,27,53728
17348,-31,128082
17349,91,1294302
17350,-23,31655
17351,22,143329
17352,-47,226924
17353,53,330850
17354,-22,72156
17355,36,298524
17356,-61,718050
17357,24,173714
17358,-24,261376
17359,68,557910
17360,-36,145587
17361,45,221573
17362,-30,77215
17363,23,60295
17364,-31,499355
17365,40,372703
17366,-82,1181072
17367,37,145830
17368,-26,107945
17369,58,328685
17370,-27,137672
17371,93,979568
17372,-38,159991
17373,47,201009
17374,-56,391089
17375,28,169411
17376,-65,220660
17377,66,419090
17378,-40,326246
17379,41,181488
17380,-28,63510
17381,34,175590
17382,-59,237688
17383,49,279083
17384,-24,99471
17385,23,79038
17386,-37,538738
17387,119,238148
17388,-24,334920
17389,21,265080
17390,-96,2854182
17391,42,140901
17392,-23,47919
17393,78,391404
17394,-23,58986
17395,48,471626
17396,-21,37581
17397,53,677220
17398,-44,579931
17399,24,136005
17400,-32,529245
17401,31,76230
17402,-25,321066
17403,28,178593
17404,-64,741381
17405,36,227916
17406,-116,1866054
17407,55,264096
17408,-24,143322
17409,26,111247
17410,-31,69470
17411,34,153015
17412,-36,401932
17413,51,519928
17414,-42,673000
17415,42,266992
17416,-32,93820
17417,21,229798
17418,-21,115890
17419,75,1256685
17420,-34,319287
17421,27,681528
17422,-38,807000
17423,26,397552
17424,-47,576152
17425,46,258632
17426,-46,2376832
17427,35,1126832
17428,-50,1948414
17429,25,310248
17430,-75,2607338
17431,28,1265452
17432,-26,790548
17433,46,1219086
17434,-30,1662914
17435,34,1451632
17436,-33,1826367
17437,27,1327141
17438,-31,3488237
17439,264,2127123
17440,-25,2353573
17441,46,1019927
17442,-55,1334451
17443,26,328549
17444,-40,307428
17445,27,392770
17446,-35,512754
17447,22,87553
17448,-27,524381
17449,64,941454
17450,-42,1212160
17451,42,1018500
17452,-23,780000
17453,29,1196645
17454,-25,593605
17455,52,2788750
17456,-48,3699992
17457,30,806158
17458,-47,2436350
17459,24,580833
17460,-104,3201109
17461,42,141836
17462,-119,804306
17463,71,549414
17464,-42,115002
17465,51,156615
17466,-47,261827
17467,34,65898
17468,-23,27076
17469,42,304584
17470,-21,91968
17471,27,162136
17472,-23,188226
17473,48,516222
17474,-66,755438
17475,32,323010
17476,-68,558000
17477,31,216000
17478,-29,165557
17479,26,192443
17480,-39,170000
17481,24,229998
17482,-37,180308
17483,25,167926
17484,-32,122676
17485,83,546450
17486,-27,242172
17487,39,510982
17488,-38,517488
17489,24,144500
17490,-99,1535184
17491,55,920316
17492,-58,637000
17493,38,858329
17494,-27,222921
17495,28,321750
17496,-25,217377
17497,41,377952
17498,-61,704993
17499,33,376183
17500,-35,283719
17501,33,276639
17502,-39,332637
17503,25,155540
17504,-100,1186960
17505,21,128571
17506,-26,127571
17507,52,1134624
17508,-73,475039
17509,47,535104
17510,-24,92421
17511,54,395238
17512,-41,688344
17513,30,126855
17514,-27,87993
17515,94,641040
17516,-25,102030
17517,23,228804
17518,-33,167076
17519,51,351597
17520,-26,23839
17521,49,281198
17522,-371,736582
17523,37,217330
17524,-31,299641
17525,47,843381
17526,-42,369240
17527,47,981540
17528,-53,518368
17529,26,282105
17530,-25,69359
17531,31,57712
17532,-24,59408
17533,29,129017
17534,-33,186815
17535,27,325010
17536,-91,1110106
17537,26,450281
17538,-39,585687
17539,27,183541
17540,-28,327529
17541,22,103590
17542,-21,96865
17543,30,152403
17544,-40,421572
17545,25,134140
17546,-35,367860
17547,75,921662
17548,-26,201610
17549,56,225278
17550,-44,331560
17551,43,447050
17552,-56,1370965
17553,41,781073
17554,-34,638084
17555,27,100148
17556,-29,722185
17557,49,2076290
17558,-32,1051503
17559,29,891121
17560,-43,742184
17561,46,2325715
17562,-23,251320
17563,21,228160
17564,-27,418563
17565,72,2490529
17566,-21,205216
17567,26,223534
17568,-41,979250
17569,82,1177000
17570,-86,278998
17571,28,205088
17572,-32,31539
17573,68,232375
17574,-29,55950
17575,39,39380
17576,-102,740490
17577,21,54880
17578,-28,267023
17579,41,135939
17580,-23,298978
17581,23,68360
17582,-35,69528
17583,31,69155
17584,-49,188442
17585,21,149875
17586,-31,69000
17587,38,190000
17588,-43,358570
17589,27,62924
17590,-78,556190
17591,41,170772
17592,-74,910167
17593,42,451377
17594,-24,149295
17595,48,278069
17596,-30,135604
17597,36,159532
17598,-46,545830
17599,51,522670
17600,-101,1173276
17601,36,267424
17602,-59,571772
17603,27,418528
17604,-94,645500
17605,39,300324
17606,-32,312930
17607,29,209246
17608,-44,213715
17609,143,1168098
17610,-61,449515
17611,22,124922
17612,-62,359750
17613,56,288280
17614,-29,70496
17615,40,106334
17616,-26,62390
17617,53,278660
17618,-34,89391
17619,27,91583
17620,-24,24002
17621,95,507864
17622,-25,38208
17623,37,149037
17624,-22,77755
17625,26,159266
17626,-31,151986
17627,25,150156
17628,-64,334926
17629,49,206994
17630,-31,81672
17631,62,290080
17632,-44,140875
17633,40,164953
17634,-26,56982
17635,28,98046
17636,-50,96564
17637,31,170942
17638,-62,490273
17639,30,107632
17640,-27,71262
17641,59,259391
17642,-46,413994
17643,86,504006
17644,-49,270420
17645,93,615720
17646,-24,139314
17647,125,373929
17648,-24,26767
17649,49,88618
17650,-47,67087
17651,51,153375
17652,-25,31311
17653,30,83011
17654,-26,25688
17655,46,117927
17656,-29,113808
17657,25,41850
17658,-59,195975
17659,27,108000
17660,-23,19608
17661,31,54956
17662,-54,195901
17663,32,149535
17664,-90,249018
17665,41,118182
